"id","county_id","name"
3702,99,Akincilar
3703,99,Babaoğlu
3704,99,Bahari̇ye
3705,99,Bayramşah
3706,99,Bi̇lalköy
3707,99,Boğazköy
3708,99,Çavuşköy
3709,99,Çaylica
3710,99,Çayyaka
3711,99,Çelti̇kçi̇
3712,99,Çi̇ftli̇kköy
3713,99,Çi̇tli̇
3714,99,Deydi̇nler
3715,99,Di̇psi̇zgöl
3716,99,Doğanyurdu
3717,99,Edebey
3718,99,Esenköy
3719,99,Eski̇köy
3720,99,Eymi̇r
3721,99,Fevzi̇ye
3722,99,Findikli
3723,99,Gülbahçe
3724,99,Hamamli
3725,99,Gazelli̇
3726,99,Hami̇tabat
3727,99,Hamzabey
3728,99,Hasanpaşa
3729,99,Hayri̇ye
3730,99,Hocaköy
3731,99,İclali̇ye
3732,99,Tuzla
3733,99,İsaören
3734,99,Cemi̇yet
3735,99,Karagölet
3736,99,Karakadi
3737,99,Karalar
3738,99,Kayapinar
3739,99,Kestanealani
3740,99,Kinik
3741,99,Konurlar
3742,99,Kozluca
3743,99,Kulaca
3744,99,Küçükyeni̇ce
3745,99,Lütfi̇ye
3746,99,Madenköy
3747,99,Ortaköy
3748,99,Özlüce
3749,99,Paşaören
3750,99,Soğukdere
3751,99,Süle
3752,99,Sülüklügöl
3753,99,Süpürtü
3754,99,Şehi̇tler
3755,99,Şi̇pali̇
3756,99,Tekkeköy
3757,99,Tokuş
3758,99,Turgutalpköy
3759,99,Yeni̇yörük
3760,99,Yi̇ği̇t
3761,99,Aşağiballik
3762,99,Eski̇karacakaya
3763,99,Gedi̇kpinar
3764,99,Güneykestane
3765,99,Hacikara
3766,99,Hi̇lmi̇ye
3767,99,İhsani̇ye
3768,99,Kocakonak
3769,99,Eski̇ bahçekaya
3770,99,Rüşti̇ye
3771,99,Saadet
3772,99,Sulhi̇ye
3773,99,Sultani̇ye
3774,99,Tüfekçi̇konak
3775,99,Yeni̇köy
3776,99,Yukariballik
3777,99,Dömez
3778,99,Ali̇bey
3779,99,Elmaçayir
3780,99,Mezi̇t
3781,99,Kiran
3782,99,Bahçekaya
3783,99,Gündüzlü
3784,99,Karahasanlar
3785,99,Halhalca
3786,99,Sungurpaşa
3787,99,Olukman
3788,99,Saripinar
3789,99,Baykoca
3790,99,Hamzabey osb
3791,99,Akbaşlar
3792,99,Güzelyurt
3793,99,Muratbey
3794,99,Osmani̇yeköy
3795,100,Merkez
3796,100,Beyler
3797,100,Eşrefzade
3798,100,Mahmut çelebi̇
3799,100,Mustafa kemal paşa
3800,100,Selçuk
3801,100,Yeni̇
3802,100,Yeşi̇l cami̇i̇
3803,100,Boyalica
3804,100,Elbeyli̇
3805,100,Aydinlar
3806,100,Bayindir
3807,100,Çakirca
3808,100,Çamdi̇bi̇
3809,100,Çamoluk
3810,100,Candarli
3811,100,Çi̇çekli̇
3812,100,Müşküle
3813,100,Dereköy
3814,100,Dirazali̇
3815,100,Elmali
3816,100,Göllüce
3817,100,Gürmüzlü
3818,100,Haciosman
3819,100,Hi̇sardere
3820,100,Hocaköy
3821,100,İhsani̇ye
3822,100,İni̇kli̇
3823,100,Karateki̇n
3824,100,Kaynarca
3825,100,Kirinti
3826,100,Kutluca
3827,100,Mahmudi̇ye
3828,100,Meci̇di̇ye
3829,100,Mustafali
3830,100,Çampinar
3831,100,Orhani̇ye
3832,100,Osmani̇ye
3833,100,Ömerli̇
3834,100,Sansarak
3835,100,Sariağil
3836,100,Süleymani̇ye
3837,100,Şerefi̇ye
3838,100,Taci̇r
3839,100,Yeni̇şerefi̇ye
3840,100,Yürükler
3841,100,Derbent
3842,101,Merkez
3843,101,Akçakoyun
3844,101,Akçasusurluk
3845,101,Akhi̇sar
3846,101,Ariz
3847,101,Bakirköy
3848,101,Ballikaya
3849,101,Bayramdere
3850,101,Beyli̇k
3851,101,Boğazköy
3852,101,Canbaz
3853,101,Çamlica
3854,101,Çarikköy
3855,101,Çavuş
3856,101,Çeşni̇gi̇r
3857,101,Dağesemen
3858,101,Dağkadi
3859,101,Dani̇şment
3860,101,Doğla
3861,101,Eki̇nli̇
3862,101,Ekmekçi̇
3863,101,Eski̇karaağaç
3864,101,Eski̇saribey
3865,101,Fevzi̇paşa
3866,101,Göleci̇k
3867,101,Gölkiyi
3868,101,Gönü
3869,101,Güngörmez
3870,101,Ova hami̇di̇ye
3871,101,Harmanli
3872,101,Hayirlar
3873,101,Hotanli
3874,101,Hürri̇yet
3875,101,İki̇zce
3876,101,İnkaya
3877,101,İsmetpaşa
3878,101,Karakoca
3879,101,Karasu
3880,101,Kedi̇kaya
3881,101,Keşli̇k
3882,101,Kiranlar
3883,101,Kulakpinar
3884,101,Kurşunlu
3885,101,Küçükkaraağaç
3886,101,Muratli
3887,101,Okçular
3888,101,Orhani̇ye
3889,101,Ortasaribey
3890,101,Ovaesemen
3891,101,Örenci̇k
3892,101,Sazlica
3893,101,Seyran
3894,101,Subaşi
3895,101,Sultani̇ye
3896,101,Şahi̇nköy
3897,101,Şahmelek
3898,101,Taşlik
3899,101,Taşpinar
3900,101,Tophi̇sar
3901,101,Uluabat
3902,101,Yariş
3903,101,Yeni̇karaağaç
3904,101,Yeni̇saribey
3905,101,Yeşi̇ldere
3906,101,Yolağzi
3907,101,Abdullahpaşa
3908,101,Canbali
3909,101,Drama
3910,101,Emi̇rsultan
3911,101,Esentepe
3912,101,Gari̇pçe
3913,101,Gazi̇
3914,101,Hami̇di̇ye
3915,101,Hüdavendi̇gar
3916,101,Karacaahmet
3917,101,Mamuri̇yet
3918,101,Meci̇di̇ye
3919,101,Nasretti̇n
3920,101,Runguşpaşa
3921,101,Saadet
3922,101,Seli̇mi̇ye
3923,101,Sirabademler
3924,101,Tabaklar
3925,101,Tavşanli
3926,101,Yeni̇
3927,101,Yeni̇ce
3928,102,Merkez
3929,102,Akçapinar
3930,102,Alpağut
3931,102,Avdan
3932,102,Barakli
3933,102,Basak
3934,102,Belenören
3935,102,Biyiklialani
3936,102,Hereke
3937,102,Dağ demi̇rci̇ler
3938,102,Dağdi̇bi̇
3939,102,Davutlar
3940,102,Dedeler
3941,102,Deli̇ce
3942,102,Deni̇zler
3943,102,Durak
3944,102,Düvenli̇
3945,102,Epçeler
3946,102,Gelemi̇ç
3947,102,Gököz
3948,102,Harmanalani
3949,102,Harmancik demi̇rci̇
3950,102,Haydar
3951,102,Issizören
3952,102,Karaardiç
3953,102,Kemali̇ye
3954,102,Kiran işiklar
3955,102,Koca kovacik
3956,102,Cuma
3957,102,Çukur
3958,102,Ertuğrulgazi̇
3959,102,Küçük kovacik
3960,102,Sofular
3961,102,Yeni̇ce
3962,102,Kozbudaklar
3963,102,Menteşe
3964,102,Pinarcik
3965,102,Sorgun
3966,102,Uzunöz
3967,102,Yağcilar
3968,102,Yazibaşi
3969,102,Yunuslar
3970,102,Ki̇razli
3971,103,Merkez
3972,103,Ahmetvefi̇kpaşa
3973,103,Kale
3974,103,Vani̇mehmet
3975,103,Yeni̇
3976,103,Ahmet vefi̇k paşa osb
3977,103,Yeni̇osb
3978,103,Serme
3979,103,Ağlaşan
3980,103,Aksu
3981,103,Alaçam
3982,103,Babasultan
3983,103,Burhani̇ye
3984,103,Çataltepe
3985,103,Derekizik
3986,103,Dudakli
3987,103,Erdoğan
3988,103,Gölbaşi
3989,103,Gölcük
3990,103,Gözede
3991,103,Kayacik
3992,103,Kozluören
3993,103,Lütfi̇ye
3994,103,Narlidere
3995,103,Nüzheti̇ye
3996,103,Orhani̇ye
3997,103,Osmani̇ye
3998,103,Sai̇tabat
3999,103,Sayfi̇ye
4000,103,Seymen
4001,103,Soğuksu
4002,103,Şevketi̇ye
4003,103,Kazanci
4004,103,Turanköy
4005,103,Ümi̇talan
4006,103,Yağmurlu
4007,103,Barakfaki̇h osb
4008,103,Barakfaki̇h
4009,103,Esentepe
4010,104,Merkez
4011,104,Hali̇tpaşa
4012,104,Hasanbey
4013,104,Mütareke
4014,104,Ömerbey
4015,104,Şükrüçavuş
4016,104,Yeni̇
4017,104,Bademli̇
4018,104,Hasköy
4019,104,Ülkü
4020,104,Güzelyali burgaz
4021,104,Güzelyali eği̇ti̇m
4022,104,Güzelyali si̇teler
4023,104,Güzelyali yali
4024,104,Ti̇ri̇lye
4025,104,Akköy
4026,104,Altintaş
4027,104,Aydinpinar
4028,104,Balabancik
4029,104,Çağrişan
4030,104,Çekri̇ce
4031,104,Çepni̇
4032,104,Dedeköy
4033,104,Dereköy
4034,104,Göynüklü
4035,104,Işikli
4036,104,İpekyayla
4037,104,Kaymakoba
4038,104,Kumyaka
4039,104,Küçükyeni̇ce
4040,104,Mi̇rzaoba
4041,104,Mürsel
4042,104,Orhani̇ye
4043,104,Yaylacik
4044,104,Yörükali̇
4045,104,Çamlik
4046,104,Çayönü
4047,104,Çinarli
4048,104,Emi̇rleryeni̇cesi̇
4049,104,Esence
4050,104,Evci̇ler
4051,104,Eğerce
4052,104,Hançerli̇
4053,104,Mesudi̇ye
4054,104,Söğütpinar
4055,104,Yaliçi̇ftli̇k
4056,104,Yaman
4057,104,Yörükyeni̇cesi̇
4058,106,Merkez
4059,106,Balatosb
4060,106,Işiktepeosb
4061,106,Mi̇nareli̇çavuşosb
4062,106,Fethi̇yeosb
4063,106,Ürünlü
4064,106,Odunluk
4065,106,Alaaddi̇nbey
4066,106,Özlüce
4067,106,Ertuğrul
4068,106,Çamlica
4069,106,Kültür
4070,106,Gümüştepe
4071,106,Demi̇rci̇
4072,106,Konak
4073,106,Üçevler
4074,106,Ahmet yesevi̇
4075,106,Balat
4076,106,Mi̇nareli̇çavuş
4077,106,Fethi̇ye
4078,106,Karaman
4079,106,İhsani̇ye
4080,106,Işiktepe
4081,106,Esentepe
4082,106,Cumhuri̇yet
4083,106,Ataevler
4084,106,Bariş
4085,106,Altinşehi̇r
4086,106,Beşevler
4087,106,Akçalar
4088,106,Çali
4089,106,Gölyazi
4090,106,Görükle
4091,106,Dumlupinar
4092,106,Kurtuluş
4093,106,İrfani̇ye
4094,106,Gökçe
4095,106,Balkan
4096,106,Büyükbalikli
4097,106,Hasanağa
4098,106,Kizilcikli
4099,106,"30 ağustos zafer"
4100,106,Kayapa
4101,106,Atlas
4102,106,Ayvaköy
4103,106,Badirga
4104,106,Başköy
4105,106,Çatalağil
4106,106,Çayli
4107,106,Dağyeni̇ce
4108,106,Doğanköy
4109,106,Fadilli
4110,106,Güngören
4111,106,İnegazi̇
4112,106,Kadri̇ye
4113,106,Karacaoba
4114,106,Konakli
4115,106,Korubaşi
4116,106,Kuruçeşme
4117,106,Makşempinari
4118,106,Tahtali
4119,106,Unçukuru
4120,106,Üçpinar
4121,106,Yaylacik
4122,106,Yolçati
4123,106,Mi̇nareli̇çavuş bursa osb
4124,106,Hasanağa osb
4125,106,Yüzüncüyil
4126,106,"23 ni̇san"
4127,106,"29 eki̇m"
4128,106,"19 mayis"
4129,107,Merkez
4130,107,İsmetpaşa
4131,107,Gazi̇paşa
4132,107,Karabeki̇rpaşa
4133,107,"300 evler"
4134,107,Esentepe
4135,107,Fevzi̇paşa
4136,107,Göynükbelen
4137,107,Karincali
4138,107,Ağaçhi̇sar
4139,107,Akalan
4140,107,Akçabük
4141,107,Altintaş
4142,107,Argin
4143,107,Balioğlu
4144,107,Başköy
4145,107,Belenoluk
4146,107,Celepler
4147,107,Çeki̇
4148,107,Çinarcik
4149,107,Çi̇vi̇li̇
4150,107,Çöreler
4151,107,Dağgüney
4152,107,Deli̇ballilar
4153,107,Demi̇rci̇
4154,107,Dere
4155,107,Dündar
4156,107,Emi̇r
4157,107,Erenler
4158,107,Eski̇dani̇şment
4159,107,Fadil
4160,107,Fi̇roz
4161,107,Gazi̇oluk
4162,107,Gi̇renci̇k
4163,107,Göktepe
4164,107,Gümüşpinar
4165,107,İki̇zoluk
4166,107,Kabaklar
4167,107,Kadi
4168,107,Karaoğlanlar
4169,107,Karasi̇
4170,107,Koçu
4171,107,Kusumlar
4172,107,Küçükorhan
4173,107,Letafet
4174,107,Mahaller
4175,107,Nalinlar
4176,107,Orta
4177,107,Osmani̇yeçatak
4178,107,Sadaği
4179,107,Semerci̇
4180,107,Serçeler
4181,107,Siril
4182,107,Söğüt
4183,107,Süleymanbey
4184,107,Şükri̇ye
4185,107,Tepeci̇k
4186,107,Topuk
4187,107,Yakuplar
4188,107,Yeni̇dani̇şment
4189,107,Yeşi̇ller
4190,107,Yörükler
4191,108,Merkez
4192,108,Arapzade
4193,108,Cami̇i̇kebi̇r
4194,108,Hürri̇yet
4195,108,Muradi̇ye
4196,108,Tekke
4197,108,Fati̇h
4198,108,Çakirli
4199,108,Narlica
4200,108,Sölöz
4201,108,Yeni̇köy
4202,108,Yeni̇sölöz
4203,108,Akharem
4204,108,Bayirköy
4205,108,Ci̇hanköy
4206,108,Çelti̇kçi̇
4207,108,Dutluca
4208,108,Findikli
4209,108,Gedelek
4210,108,Gemi̇ç
4211,108,Gölyaka
4212,108,Gürle
4213,108,Hamzali
4214,108,Heceler
4215,108,Karsak
4216,108,Keramet
4217,108,Mahmudi̇ye
4218,108,Ortaköy
4219,108,Örnekköy
4220,108,Paşapinar
4221,108,Üreği̇l
4222,108,Yeni̇gürle
4223,109,Merkez
4224,109,Adalet
4225,109,Ahmetpaşa
4226,109,Akpinar
4227,109,Aktarhüssam
4228,109,Alaaddi̇n
4229,109,Alacahirka
4230,109,Alacamesci̇t
4231,109,Alaşarköy
4232,109,Alemdar
4233,109,Ali̇paşa
4234,109,Altinova
4235,109,Altiparmak
4236,109,Armutköy
4237,109,Aticilar
4238,109,Bağlarbaşi
4239,109,Bahar
4240,109,Başaran
4241,109,Çeki̇rge
4242,109,Çelti̇kköy
4243,109,Çirpan
4244,109,Çi̇ftehavuzlar
4245,109,Çi̇ri̇şhane
4246,109,Çukurcaköy
4247,109,Demi̇rkapi
4248,109,Demi̇rtaşpaşa
4249,109,Dereçavuşköy
4250,109,Doburca
4251,109,Doğanbey
4252,109,Doğanevler
4253,109,Elmasbahçeler
4254,109,Fati̇h
4255,109,Gazi̇akdemi̇r
4256,109,Geçi̇t
4257,109,Gülbahçe
4258,109,Haci i̇lyas
4259,109,Hami̇tler
4260,109,Hamzabey
4261,109,Hocahasan
4262,109,Hüdavendi̇gar
4263,109,Hürri̇yet
4264,109,İbrahi̇mpaşa
4265,109,İnkaya
4266,109,İnti̇zam
4267,109,İsmeti̇ye
4268,109,İsti̇klal
4269,109,İvazpaşa
4270,109,Kavakli
4271,109,Kayihan
4272,109,Kemerçeşme
4273,109,Kircaali̇
4274,109,Ebu i̇shak
4275,109,Ki̇remi̇tçi̇
4276,109,Kocanai̇p
4277,109,Koğukçinar
4278,109,Kuruçeşme
4279,109,Küçükbalikli
4280,109,Kükürtlü
4281,109,Küplüpinar
4282,109,Maksem
4283,109,Mehmet aki̇f
4284,109,Mollafenari̇
4285,109,Mollagürani̇
4286,109,Muradi̇ye
4287,109,Nalbantoğlu
4288,109,Namik kemal
4289,109,Orhanbey
4290,109,Osmangazi̇
4291,109,Panayir
4292,109,Pinarbaşi
4293,109,Reyhan
4294,109,Sakarya
4295,109,Santral garaj
4296,109,Selamet
4297,109,Hocaali̇zade
4298,109,Seli̇mi̇ye
4299,109,Sirameşeler
4300,109,Soğanli
4301,109,Soğukkuyu
4302,109,Şehabetti̇npaşa
4303,109,Şehreküstü
4304,109,Tahtakale
4305,109,Tayakadin
4306,109,Tuna
4307,109,Tuzpazari
4308,109,Ulu
4309,109,Veysel karani̇
4310,109,Yahşi̇bey
4311,109,Yeni̇ceabat
4312,109,Yeni̇karaman
4313,109,Yeşi̇lova
4314,109,Yunuseli̇
4315,109,Zafer
4316,109,Di̇kkaldirim
4317,109,Gündoğdu
4318,109,Demi̇rtaş barbaros
4319,109,Demi̇rtaş cumhuri̇yet
4320,109,Demi̇rtaş sakarya
4321,109,Demi̇rtaş dumlupinar
4322,109,Demi̇rtaş dumlupinarosb
4323,109,Emek adnan menderes
4324,109,Emek fati̇h sultan mehmet
4325,109,Emek zekai̇ gümüşdi̇ş
4326,109,Ki̇razli
4327,109,Ovaakça çeşmebaşi
4328,109,Ovaakça eği̇ti̇m
4329,109,Ovaakça merkez
4330,109,Ovaakça santral
4331,109,Ahmetbey
4332,109,Aksungur
4333,109,Avdancik
4334,109,Çağlayan
4335,109,Dağakça
4336,109,Doğanci
4337,109,Dürdane
4338,109,Gökçeören
4339,109,Hüseyi̇nalan
4340,109,Karabalçik
4341,109,Mürseller
4342,109,Ni̇lüferköy
4343,109,Seç
4344,109,Selçukgazi̇
4345,109,Tuzakli
4346,109,Uluçam
4347,109,Yi̇ği̇tali̇
4348,109,Soğukpinar
4349,109,Bağli
4350,109,Büyükdeli̇ller
4351,109,Çaybaşi
4352,109,Güneybayir
4353,109,Güneybudaklar
4354,109,Karai̇slah
4355,109,Küçükdeli̇ller
4356,109,Seferişiklar
4357,109,Yeni̇bağlar
4358,109,Güneştepe
4359,109,Yeni̇kent
4360,109,Elmaçukur
4361,110,Merkez
4362,110,Çayir
4363,110,Gündoğan
4364,110,Hidirbali̇
4365,110,Kurtuluş
4366,110,Tabakhane
4367,110,Ulucami̇
4368,110,Yeni̇
4369,110,Yeni̇gün
4370,110,Yilmaz
4371,110,Yüzüncüyil
4372,110,Afşar
4373,110,Akbiyik
4374,110,Akçapinar
4375,110,Akdere
4376,110,Alayli
4377,110,Ayaz
4378,110,Aydoğdu
4379,110,Barcin
4380,110,Beypinar
4381,110,Burcun
4382,110,Ci̇hadi̇ye
4383,110,Çamönü
4384,110,Çardak
4385,110,Çayirli
4386,110,Çelebi̇
4387,110,Çelti̇kçi̇
4388,110,Çi̇çeközü
4389,110,Demi̇rboğa
4390,110,Dereköy
4391,110,Ebeköy
4392,110,Eğerce
4393,110,Fethi̇ye
4394,110,Gökçesu
4395,110,Günece
4396,110,Hayri̇ye
4397,110,İnci̇rli̇
4398,110,Karaamca
4399,110,Karabahadir
4400,110,Karacaahmet
4401,110,Karacaali̇
4402,110,Karaköy
4403,110,Karasil
4404,110,Kavakli
4405,110,Kiblepinar
4406,110,Kizilhi̇sar
4407,110,Kizilköy
4408,110,Ki̇razliyayla
4409,110,Koyunhi̇sar
4410,110,Kozdere
4411,110,Köprühi̇sar
4412,110,Mahmudi̇ye
4413,110,Marmaracik
4414,110,Meci̇di̇ye
4415,110,Menteşe
4416,110,Orhani̇ye
4417,110,Osmani̇ye
4418,110,Papatya
4419,110,Paşayayla
4420,110,Reşadi̇ye
4421,110,Seli̇mi̇ye
4422,110,Söylemi̇ş
4423,110,Subaşi
4424,110,Süleymani̇ye
4425,110,Terzi̇ler
4426,110,Toprakdere
4427,110,Toprakocak
4428,110,Yarhi̇sar
4429,110,Yazili
4430,110,Yeni̇köy
4431,110,Yildirim
4432,110,Yolören
4433,111,Merkez
4434,111,Eri̇kli̇
4435,111,Bağlaralti
4436,111,Mi̇marsi̇nan
4437,111,Güllük
4438,111,Ortabağlar
4439,111,Siracevi̇zler
4440,111,Yeşi̇lyayla
4441,111,Emi̇rsultan
4442,111,Selçukbey
4443,111,Eği̇ti̇m
4444,111,"152evler"
4445,111,Beyazit
4446,111,Baruthane
4447,111,Davutdede
4448,111,Yedi̇selvi̇ler
4449,111,Vakif
4450,111,İsabey
4451,111,Demetevler
4452,111,Samanli
4453,111,Mi̇llet
4454,111,Şi̇ri̇nevler
4455,111,Karapinar
4456,111,Deği̇rmenönü
4457,111,Yi̇ği̇tler
4458,111,Esenevler
4459,111,Duaçinari
4460,111,Yunusemre
4461,111,Yeşi̇l
4462,111,Kurtoğlu
4463,111,Karamazak
4464,111,Karaağaç
4465,111,Mollaarap
4466,111,Vatan
4467,111,Anadolu
4468,111,Kazim karabeki̇r
4469,111,Yavuzselim
4470,111,Mevlana
4471,111,Şükrani̇ye
4472,111,Si̇nandede
4473,111,Haciseyfetti̇n
4474,111,Mehmetaki̇fersoy
4475,111,Yildirim
4476,111,Hocataşkin
4477,111,Musababa
4478,111,Umurbey
4479,111,Teferrüç
4480,111,Pi̇remi̇r
4481,111,Fi̇dyekizik
4482,111,Si̇teler
4483,111,Kaplikaya
4484,111,Ertuğrulgazi̇
4485,111,Deği̇rmenli̇kizik
4486,111,Haci̇vat
4487,111,Çinarönü
4488,111,Arabayataği
4489,111,Ulus
4490,111,Meydancik
4491,111,Seli̇mzade
4492,111,Davutkadi
4493,111,"75.yil"
4494,111,Namazgah
4495,111,Yenimahalle
4496,111,Zümrütevler
4497,111,Maltepe
4498,111,Akçağlayan
4499,111,Hamamlikizik
4500,111,Cumalikizik
4501,111,Zeyni̇ler
4502,111,Balaban
4503,111,Sakarya
4504,111,Çelebi̇ mehmet
4505,112,Merkez
4506,112,Boğaz
4507,112,Demi̇rci̇ler
4508,112,Fakilar
4509,112,Haci i̇lyas
4510,112,Yarpuz
4511,112,Cevi̇zli̇
4512,112,Bademli̇
4513,112,Kuyucak
4514,112,Süleymani̇ye
4515,112,Güçlüköy
4516,112,Akşahap
4517,112,Belenalan
4518,112,Bucakalan
4519,112,Bucakkişla
4520,112,Büyükalan
4521,112,Çanakpinar
4522,112,Çi̇mi̇köy
4523,112,Di̇kmen
4524,112,Dutluca
4525,112,Emi̇raşiklar
4526,112,Hüsametti̇nköy
4527,112,Menteşbey
4528,112,Mi̇nareli̇
4529,112,Sarihacilar
4530,112,Sarihali̇ller
4531,112,Ceceler
4532,112,Çinardi̇bi̇
4533,112,Deği̇rmenli̇k
4534,112,Gümüşdamla
4535,112,Günyaka
4536,112,Karakişla
4537,112,Sali̇hler
4538,112,Susuzşahap
4539,112,Geri̇ş
4540,112,Alaçeşme
4541,112,Aşağiaşiklar
4542,112,Cemerler
4543,112,Cendeve
4544,112,Erenyaka
4545,112,Güneykaya
4546,112,Hocaköy
4547,112,Kepez
4548,112,Kepezbeleni̇
4549,112,Mahmutlu
4550,112,Sadiklar
4551,112,Si̇nanhoca
4552,112,Güzelsu
4553,112,Çaltiliçukur
4554,112,Çukurköy
4555,112,Pinarbaşi
4556,112,Taşlica
4557,113,Merkez
4558,113,Barbaros
4559,113,Fati̇h
4560,113,Konak
4561,113,Macun
4562,113,Solak
4563,113,Çalkaya
4564,113,Altintaş
4565,113,Güzelyurt
4566,113,Haciali̇ler
4567,113,Mandirlar
4568,113,Boztepe
4569,113,Murtuna
4570,113,Yurtpinar
4571,113,Dumanlar
4572,113,Yeni̇dumanlar
4573,113,Ci̇hadi̇ye
4574,113,Çamköy
4575,113,Cumhuri̇yet
4576,113,Soğucaksu
4577,113,Pinarli
4578,113,Karaöz
4579,113,Topalli
4580,113,Alayli
4581,113,Fettahli
4582,113,Güloluk
4583,113,İhsani̇ye
4584,113,Karaçalli
4585,113,Kayadi̇bi̇
4586,113,Kemerağzi
4587,113,Kurşunlu
4588,113,Kundu
4589,113,Yeşi̇lkaraman
4590,113,Gökdere
4591,113,Kumköy
4592,113,Atatürk
4593,114,Merkez
4594,114,Bektaş
4595,114,Büyükhasbahçe
4596,114,Cumhuri̇yet
4597,114,Çarşi
4598,114,Güller pinari
4599,114,Hacet
4600,114,Hi̇sari̇çi̇
4601,114,Kadipaşa
4602,114,Kizlar pinari
4603,114,Küçükhasbahçe
4604,114,Saray
4605,114,Sugözü
4606,114,Şekerhane
4607,114,Tepe
4608,114,Tophane
4609,114,Avsallar
4610,114,Ci̇kci̇lli̇
4611,114,Çiplakli
4612,114,Emi̇şbeleni̇
4613,114,Kargicak
4614,114,Kestel
4615,114,Konakli
4616,114,Mahmutlar
4617,114,Oba
4618,114,Okurcalar
4619,114,Payallar
4620,114,Tosmur
4621,114,Türkler
4622,114,İncekum
4623,114,Güzelbağ
4624,114,Demi̇rtaş
4625,114,Akçati
4626,114,Akdam
4627,114,Alacami̇
4628,114,Asmaca
4629,114,Bademağaci
4630,114,Basirli
4631,114,Biçakçi
4632,114,Bucak
4633,114,Çakallar
4634,114,Deği̇rmendere
4635,114,Dere
4636,114,Eli̇kesi̇k
4637,114,Gözüküçüklü
4638,114,Gümüşkavak
4639,114,Hacikeri̇mler
4640,114,Karakocali
4641,114,Kayabaşi
4642,114,Kizilcaşehi̇r
4643,114,Kuzyaka
4644,114,Mahmutseydi̇
4645,114,Obaalacami̇
4646,114,Öteköy
4647,114,Paşaköy
4648,114,Saburlar
4649,114,Soğukpinar
4650,114,Süleymanlar
4651,114,Taşbaşi
4652,114,Toslak
4653,114,Türktaş
4654,114,Uğurlu
4655,114,Alara
4656,114,Uzunöz
4657,114,Üzümlü
4658,114,Yalçi
4659,114,Yaylali
4660,114,Yeni̇köy
4661,114,Bayirkozağaci
4662,114,Bayir
4663,114,Burçaklar
4664,114,Gözübüyük
4665,114,Gümüşgöze
4666,114,Güney
4667,114,Karamanlar
4668,114,Orhan
4669,114,Yeni̇ce
4670,114,Ali̇efendi̇
4671,114,Başköy
4672,114,Beldi̇bi̇
4673,114,Beyreli̇
4674,114,Büyükpinar
4675,114,Çamlica
4676,114,Fakircali
4677,114,Hocalar
4678,114,İmamli
4679,114,İshakli
4680,114,İsbatli
4681,114,Karapinar
4682,114,Keşefli̇
4683,114,Kocaoğlanli
4684,114,Özvadi̇
4685,114,Sapadere
4686,114,Seki̇
4687,114,Şihlar
4688,114,Tirilar
4689,114,Uğrak
4690,114,Yaylakonak
4691,114,Yeşi̇löz
4692,114,Hacimehmetli̇
4693,114,Di̇nek
4694,114,Fiğla
4695,114,Yasi̇rali̇
4696,115,Merkez
4697,115,Alakent
4698,115,Büyükkum
4699,115,Gökyazi
4700,115,Karabucak
4701,115,Kayaalti
4702,115,Küçükkum
4703,115,Yaylakaya
4704,115,Beymelek
4705,115,Belören
4706,115,Çağman
4707,115,Çevreli̇
4708,115,Davazlar
4709,115,Gürses
4710,115,Kaleüçağiz
4711,115,Kapakli
4712,115,Köşkerler
4713,115,Yavu
4714,117,Merkez
4715,117,Cami̇ati̇k
4716,117,Cami̇cedi̇t
4717,117,Gündoğan
4718,117,İpli̇k pazari
4719,117,Kapmesci̇t
4720,117,Karyağdi
4721,117,Tahtamesci̇t
4722,117,Toklular
4723,117,Yeni̇
4724,117,Akçay
4725,117,Bayindir
4726,117,Bayralar
4727,117,Beyler
4728,117,Bozhüyük
4729,117,Büyüksöğle
4730,117,Dereköy
4731,117,Düden
4732,117,Eski̇hi̇sar
4733,117,Eymi̇r
4734,117,Geçi̇t
4735,117,Geçmen
4736,117,Gökpinar
4737,117,Göltarla
4738,117,Hacimusalar
4739,117,Haciyusuflar
4740,117,İmi̇rci̇k
4741,117,Karamik
4742,117,Kişla
4743,117,Kocapinar
4744,117,Kuzköy
4745,117,Küçüksöğle
4746,117,Macun
4747,117,Mursal
4748,117,Pi̇rhasanlar
4749,117,Salur
4750,117,Tavullar
4751,117,Yakaçi̇ftli̇kköyü
4752,117,Yalnizdam
4753,117,Yaprakli
4754,117,Yilmazli
4755,117,Yörenler
4756,117,Ahatli
4757,117,Akçaeni̇ş
4758,117,Armutlu
4759,117,Afşar
4760,117,Çaybaşi
4761,117,İslamlar
4762,117,Kizilca
4763,117,Sarilar
4764,117,Tekke
4765,117,Zümrütova
4766,117,Gölova
4767,117,İlyaği
4768,117,Çobani̇sa
4769,117,Çukurelma
4770,117,Gümüşyaka
4771,117,Karaköy
4772,117,Ovacik
4773,117,Özdemi̇r
4774,117,Yuva
4775,118,Merkez
4776,118,Eski̇
4777,118,İskele
4778,118,Kale
4779,118,Kizilca
4780,118,Yeni̇
4781,118,Hasyurt
4782,118,Sahi̇lkent
4783,118,Turunçova
4784,118,Yeşi̇lyurt
4785,118,Akçaalan
4786,118,Alacadağ
4787,118,Ari̇f
4788,118,Asarönü
4789,118,Boldağ
4790,118,Çamlibel
4791,118,Dağbağ
4792,118,Gökbük
4793,118,Gökçeyaka
